time	ms	value
11:07:57	4866570	960
11:07:58	4867530	976
11:07:59	4868506	988
11:08:00	4869494	980
11:08:01	4870474	956
11:08:02	4871430	972
11:08:03	4872402	960
11:08:04	4873362	980
11:08:05	4874342	960
11:08:06	4875302	980
11:08:07	4876282	980
11:08:08	4877262	1004
11:08:09	4878266	976
11:08:10	4879242	1000
11:08:11	4880242	980
11:08:12	4881222	1012
11:08:13	4882234	968
11:08:14	4883202	1000
11:08:15	4884202	980
11:08:16	4885182	996
11:08:17	4886178	1004
11:08:18	4887182	996
11:08:19	4888178	1032
11:08:20	4889210	1052
11:08:21	4890262	1068
11:08:22	4891330	1080
11:08:23	4892410	1040
11:08:24	4893450	1040
11:08:25	4894490	1032
11:08:26	4895522	1040
11:08:27	4896562	1036
11:08:28	4897598	1084
11:08:29	4898682	1068
11:08:30	4899750	1068
11:08:31	4900818	1072
11:08:32	4901890	1048
11:08:33	4902938	1084
11:08:35	4904022	1028
11:08:36	4905050	1068
11:08:37	4906118	1036
11:08:38	4907154	1060
11:08:39	4908214	1080
11:08:40	4909294	1068
11:08:41	4910362	1076
11:08:42	4911438	1108
11:08:43	4912546	1120
11:08:44	4913666	1108
11:08:45	4914774	1136
11:08:46	4915910	1152
11:08:48	4917062	1156
11:08:49	4918218	1116
11:08:50	4919334	1056
11:08:51	4920390	1004
11:08:52	4921394	1028
11:08:53	4922422	1056
11:08:54	4923478	1076
11:08:55	4924554	1036
11:08:56	4925590	1068
11:08:57	4926658	1084
11:08:58	4927742	1048
11:08:59	4928790	1056
11:09:00	4929846	1072
11:09:01	4930918	1088
11:09:03	4932006	1064
11:09:04	4933070	1016
11:09:05	4934086	976
11:09:06	4935062	972
11:09:07	4936034	952
11:09:07	4936986	952
11:09:08	4937938	948
11:09:09	4938886	984
11:09:10	4939870	980
11:09:11	4940850	1068
11:09:12	4941918	1076
11:09:13	4942994	1036
11:09:15	4944030	1008
11:09:16	4945038	1028
11:09:17	4946066	1016
11:09:18	4947082	960
11:09:19	4948042	952
11:09:19	4948994	972
11:09:20	4949966	980
11:09:21	4950946	984
11:09:22	4951930	964
11:09:23	4952894	940
11:09:24	4953834	924
11:09:25	4954758	904
11:09:26	4955662	884
11:09:27	4956546	872
11:09:28	4957418	888
11:09:29	4958306	912
11:09:30	4959218	960
11:09:31	4960178	964
11:09:32	4961142	952
11:09:33	4962094	944
11:09:34	4963038	984
11:09:35	4964022	984
11:09:36	4965006	976
11:09:36	4965982	988
11:09:37	4966970	984
11:09:38	4967954	968
11:09:39	4968922	952
11:09:40	4969874	968
11:09:41	4970842	940
11:09:42	4971782	924
11:09:43	4972706	940
11:09:44	4973646	964
11:09:45	4974610	972
11:09:46	4975582	988
11:09:47	4976570	956
11:09:48	4977526	932
11:09:49	4978458	900
11:09:50	4979358	872
11:09:51	4980230	852
11:09:52	4981082	836
11:09:52	4981918	832
11:09:53	4982750	824
11:09:54	4983574	808
11:09:55	4984382	804
11:09:56	4985186	840
11:09:57	4986026	868
11:09:57	4986894	900
11:09:58	4987794	908
11:09:59	4988702	876
11:10:00	4989578	896
11:10:01	4990474	896
11:10:02	4991370	888
11:10:03	4992258	892
11:10:04	4993150	880
11:10:05	4994030	868
11:10:05	4994898	848
11:10:06	4995746	852
11:10:07	4996598	840
11:10:08	4997438	852
11:10:09	4998290	864
11:10:10	4999154	852
11:10:11	5000006	896
11:10:11	5000902	880
11:10:12	5001782	876
11:10:13	5002658	888
11:10:14	5003546	896
11:10:15	5004442	888
11:10:16	5005330	908
11:10:17	5006238	884
11:10:18	5007122	940
11:10:19	5008062	940
11:10:20	5009002	928
11:10:20	5009930	952
11:10:21	5010882	924
11:10:22	5011806	972
11:10:23	5012778	936
11:10:24	5013714	976
11:10:25	5014690	960
11:10:26	5015650	972
11:10:27	5016622	968
11:10:28	5017590	988
11:10:29	5018578	964
11:10:30	5019542	980
11:10:31	5020522	976
11:10:32	5021498	980
11:10:33	5022478	976
11:10:34	5023454	972
11:10:35	5024426	964
11:10:36	5025390	952
11:10:37	5026342	976
11:10:38	5027318	956
11:10:39	5028274	992
11:10:40	5029266	980
11:10:41	5030246	916
11:10:42	5031162	1024
11:10:43	5032186	956
11:10:44	5033142	948
11:10:45	5034090	972
11:10:46	5035062	980
11:10:47	5036042	984
11:10:48	5037026	996
11:10:49	5038022	992
11:10:50	5039014	1012
11:10:51	5040026	1016
11:10:52	5041042	1044
11:10:53	5042086	1052
11:10:54	5043138	1052
11:10:55	5044190	1064
11:10:56	5045254	1068
11:10:57	5046322	1064
11:10:58	5047386	1056
11:10:59	5048442	1040
11:11:00	5049482	1052
11:11:01	5050534	1044
11:11:02	5051578	1048
11:11:03	5052626	1020
11:11:04	5053646	1044
11:11:05	5054690	1036
11:11:06	5055726	992
11:11:07	5056718	1012
11:11:08	5057730	976
11:11:09	5058706	968
11:11:10	5059674	984
11:11:11	5060658	952
11:11:12	5061610	972
11:11:13	5062582	960
11:11:14	5063542	944
11:11:15	5064486	972
11:11:16	5065458	984
11:11:17	5066442	1004
11:11:18	5067446	996
11:11:19	5068442	988
11:11:20	5069430	1020
11:11:21	5070450	988
11:11:22	5071438	1024
11:11:23	5072462	1016
11:11:24	5073478	1012
11:11:25	5074490	1004
11:11:26	5075494	988
11:11:27	5076482	972
11:11:28	5077454	952
11:11:29	5078406	964
11:11:30	5079370	952
11:11:31	5080322	968
11:11:32	5081290	964
11:11:33	5082254	996
11:11:34	5083250	1008
11:11:35	5084258	1008
11:11:36	5085266	1056
11:11:37	5086322	1048
11:11:38	5087370	1060
11:11:39	5088430	1036
11:11:40	5089466	1048
11:11:41	5090514	1060
11:11:42	5091574	1028
11:11:43	5092602	1044
11:11:44	5093646	1024
11:11:45	5094670	1044
11:11:46	5095714	1028
11:11:47	5096742	1040
11:11:48	5097782	1040
11:11:49	5098822	1052
11:11:50	5099874	1060
11:11:51	5100934	1064
11:11:52	5101998	1048
11:11:54	5103046	1036
11:11:55	5104082	1040
11:11:56	5105122	1012
11:11:57	5106134	1048
11:11:58	5107182	1060
11:11:59	5108242	1072
11:12:00	5109314	1068
11:12:01	5110382	1084
11:12:02	5111466	1088
11:12:03	5112554	1076
11:12:04	5113630	1096
11:12:05	5114726	1064
11:12:06	5115790	1084
11:12:07	5116874	1052
11:12:08	5117926	1076
11:12:10	5119002	1084
11:12:11	5120086	1040
11:12:12	5121126	1084
11:12:13	5122210	1096
11:12:14	5123306	1084
11:12:15	5124390	1128
11:12:16	5125518	1160
11:12:17	5126678	1184
11:12:18	5127862	1176
11:12:20	5129038	1152
11:12:21	5130190	1124
11:12:22	5131314	1116
11:12:23	5132430	1112
11:12:24	5133542	1080
11:12:25	5134622	1116
11:12:26	5135738	1136
11:12:27	5136874	1112
11:12:28	5137986	1088
11:12:30	5139074	1020
11:12:31	5140094	1056
11:12:32	5141150	1012
11:12:33	5142162	980
11:12:34	5143142	1000
11:12:35	5144142	976
11:12:36	5145118	1004
11:12:37	5146122	984
11:12:38	5147106	1016
11:12:39	5148122	1028
11:12:40	5149150	1032
11:12:41	5150182	1060
11:12:42	5151242	1032
11:12:43	5152274	1088
11:12:44	5153362	1056
11:12:45	5154418	980
11:12:46	5155398	1012
11:12:47	5156410	1068
11:12:48	5157478	1076
11:12:49	5158554	1076
11:12:50	5159630	1064
11:12:51	5160694	1068
11:12:52	5161762	996
11:12:53	5162758	1004
11:12:54	5163762	1020
11:12:55	5164782	1060
11:12:56	5165842	1020
11:12:57	5166862	1024
11:12:58	5167886	1032
11:12:59	5168918	1008
11:13:00	5169926	988
11:13:01	5170914	988
11:13:02	5171902	972
11:13:03	5172874	952
11:13:04	5173826	984
11:13:05	5174810	996
11:13:06	5175806	1040
11:13:07	5176846	1044
11:13:08	5177890	1056
11:13:09	5178946	1064
11:13:11	5180010	1052
11:13:12	5181062	1068
11:13:13	5182130	1016
11:13:14	5183146	1076
11:13:15	5184222	1092
11:13:16	5185314	1052
11:13:17	5186366	1112
11:13:18	5187478	1104
11:13:19	5188582	1128
11:13:20	5189710	1100
11:13:21	5190810	1140
11:13:22	5191950	1152
11:13:24	5193102	1096
11:13:25	5194198	1124
11:13:26	5195322	1116
11:13:27	5196438	1120
11:13:28	5197558	1060
11:13:29	5198618	1068
11:13:30	5199686	1044
11:13:31	5200730	1052
11:13:32	5201782	1036
11:13:33	5202818	1056
11:13:34	5203874	1012
11:13:35	5204886	1048
11:13:36	5205934	1024
11:13:37	5206958	1032
11:13:38	5207990	1028
11:13:40	5209018	964
11:13:40	5209982	1028
11:13:42	5211010	1064
11:13:43	5212074	1080
11:13:44	5213154	1100
11:13:45	5214254	1112
11:13:46	5215366	1108
11:13:47	5216474	1092
11:13:48	5217566	1068
11:13:49	5218634	1060
11:13:50	5219694	1068
11:13:51	5220762	1112
11:13:52	5221874	1084
11:13:53	5222958	1104
11:13:55	5224062	1072
11:13:56	5225134	1096
11:13:57	5226230	1056
11:13:58	5227286	1084
11:13:59	5228370	1072
11:14:00	5229442	1060
11:14:01	5230502	1040
11:14:02	5231542	1044
11:14:03	5232586	1024
11:14:04	5233610	1040
11:14:05	5234650	1020
11:14:06	5235670	972
11:14:07	5236642	980
11:14:08	5237622	1012
11:14:09	5238634	996
11:14:10	5239630	1032
11:14:11	5240662	1056
11:14:12	5241718	1032
11:14:13	5242750	1012
11:14:14	5243762	1004
11:14:15	5244766	996
11:14:16	5245762	1012
11:14:17	5246774	1008
11:14:18	5247782	976
11:14:19	5248758	988
11:14:20	5249746	984
11:14:21	5250730	1020
11:14:22	5251750	1028
11:14:23	5252778	1016
11:14:24	5253794	972
11:14:25	5254766	968
11:14:26	5255734	960
11:14:27	5256694	956
11:14:28	5257650	952
11:14:29	5258602	932
11:14:30	5259534	960
11:14:31	5260494	956
11:14:32	5261450	976
11:14:33	5262426	960
11:14:34	5263386	968
11:14:35	5264354	992
11:14:36	5265346	1000
11:14:37	5266346	988
11:14:38	5267334	988
11:14:39	5268322	972
11:14:40	5269294	980
11:14:41	5270274	984
11:14:42	5271258	948
11:14:43	5272206	956
11:14:44	5273162	932
11:14:45	5274094	944
11:14:46	5275038	932
11:14:46	5275970	928
11:14:47	5276898	960
11:14:48	5277858	936
11:14:49	5278794	984
11:14:50	5279778	1000
11:14:51	5280778	1008
11:14:52	5281786	1004
11:14:53	5282790	960
11:14:54	5283750	968
11:14:55	5284718	948
11:14:56	5285666	960
11:14:57	5286626	980
11:14:58	5287606	944
11:14:59	5288550	956
11:15:00	5289506	956
11:15:01	5290462	1000
11:15:02	5291462	1032
11:15:03	5292494	1036
11:15:04	5293530	1036
11:15:05	5294566	1008
11:15:06	5295574	980
11:15:07	5296554	952
11:15:08	5297506	968
11:15:09	5298474	964
11:15:10	5299438	948
11:15:11	5300386	976
11:15:12	5301362	992
11:15:13	5302354	992
11:15:14	5303346	980
11:15:15	5304326	944
11:15:16	5305270	940
11:15:17	5306210	908
11:15:18	5307118	920
11:15:19	5308038	948
11:15:19	5308986	972
11:15:20	5309958	988
11:15:21	5310946	976
11:15:22	5311922	972
11:15:23	5312894	968
11:15:24	5313862	960
11:15:25	5314822	940
11:15:26	5315762	952
11:15:27	5316714	948
11:15:28	5317662	928
11:15:29	5318590	960
11:15:30	5319550	988
11:15:31	5320538	1000
11:15:32	5321538	1000
11:15:33	5322538	988
11:15:34	5323526	1004
11:15:35	5324530	1012
11:15:36	5325542	996
11:15:37	5326538	944
11:15:38	5327482	948
11:15:39	5328430	908
11:15:40	5329338	928
11:15:41	5330266	948
11:15:42	5331214	960
11:15:43	5332174	972
11:15:44	5333146	968
11:15:45	5334114	964
11:15:46	5335078	944
11:15:47	5336022	940
11:15:47	5336962	900
11:15:48	5337862	908
11:15:49	5338770	864
11:15:50	5339634	852
11:15:51	5340486	892
11:15:52	5341378	936
11:15:53	5342314	972
11:15:54	5343286	1008
11:15:55	5344294	1008
11:15:56	5345302	992
11:15:57	5346294	976
11:15:58	5347270	968
11:15:59	5348238	936
11:16:00	5349174	968
11:16:01	5350142	972
11:16:02	5351114	956
11:16:03	5352070	988
11:16:04	5353058	992
11:16:05	5354050	976
11:16:06	5355026	972
11:16:06	5355998	968
11:16:07	5356966	984
11:16:08	5357950	984
11:16:09	5358934	1028
11:16:10	5359962	1044
11:16:12	5361006	1048
11:16:13	5362054	988
11:16:14	5363042	1028
11:16:15	5364070	1004
11:16:16	5365074	984
11:16:17	5366058	940
11:16:17	5366998	956
11:16:18	5367954	956
11:16:19	5368910	984
11:16:20	5369894	996
11:16:21	5370890	996
11:16:22	5371886	980
11:16:23	5372866	980
11:16:24	5373846	960
11:16:25	5374806	984
11:16:26	5375790	984
11:16:27	5376774	992
11:16:28	5377766	992
11:16:29	5378758	964
11:16:30	5379722	976
11:16:31	5380698	996
11:16:32	5381694	968
11:16:33	5382662	988
11:16:34	5383650	1020
11:16:35	5384670	1012
11:16:36	5385682	1028
11:16:37	5386710	1012
11:16:38	5387722	964
11:16:39	5388686	940
11:16:40	5389626	904
11:16:41	5390530	892
11:16:42	5391422	864
11:16:43	5392286	872
11:16:44	5393158	896
11:16:45	5394054	960
11:16:46	5395014	1016
11:16:47	5396030	1084
11:16:48	5397114	1072
11:16:49	5398186	1088
11:16:50	5399274	1088
11:16:51	5400362	1012
11:16:52	5401374	1044
11:16:53	5402418	992
11:16:54	5403410	1020
11:16:55	5404430	972
11:16:56	5405402	988
11:16:57	5406390	988
11:16:58	5407378	956
11:16:59	5408334	984
11:17:00	5409318	968
11:17:01	5410286	976
11:17:02	5411262	984
11:17:03	5412246	984
11:17:04	5413230	984
11:17:05	5414214	960
11:17:06	5415174	980
11:17:07	5416154	964
11:17:08	5417118	964
11:17:09	5418082	988
11:17:10	5419070	988
11:17:11	5420058	996
11:17:12	5421054	956
11:17:13	5422010	944
11:17:13	5422954	944
11:17:14	5423898	956
11:17:15	5424854	932
11:17:16	5425786	968
11:17:17	5426754	984
11:17:18	5427738	960
11:17:19	5428698	984
11:17:20	5429682	996
11:17:21	5430678	972
11:17:22	5431650	1016
11:17:23	5432666	1048
11:17:24	5433714	1008
11:17:25	5434722	1064
11:17:26	5435786	1060
11:17:27	5436846	1056
11:17:28	5437902	1052
11:17:29	5438954	1012
11:17:30	5439966	1060
11:17:32	5441026	1056
11:17:33	5442082	1092
11:17:34	5443174	1128
11:17:35	5444302	1104
11:17:36	5445406	1136
11:17:37	5446542	1088
11:17:38	5447630	1132
11:17:39	5448762	1100
11:17:40	5449862	1092
11:17:41	5450954	1084
11:17:43	5452038	1040
11:17:44	5453078	1060
11:17:45	5454138	996
11:17:46	5455134	1004
11:17:47	5456138	1016
11:17:48	5457154	1028
11:17:49	5458182	956
11:17:50	5459138	944
11:17:51	5460082	956
11:17:52	5461038	928
11:17:52	5461966	948
11:17:53	5462914	984
11:17:54	5463898	1008
11:17:55	5464906	1028
11:17:56	5465934	996
11:17:57	5466930	988
11:17:58	5467918	980
11:17:59	5468898	920
11:18:00	5469818	920
11:18:01	5470738	984
11:18:02	5471722	1024
11:18:03	5472746	1036
11:18:04	5473782	988
11:18:05	5474770	1012
11:18:06	5475782	1032
11:18:07	5476814	1048
11:18:08	5477862	1088
11:18:09	5478950	1092
11:18:11	5480042	1104
11:18:12	5481146	1112
11:18:13	5482258	1124
11:18:14	5483382	1068
11:18:15	5484450	1112
11:18:16	5485562	1116
11:18:17	5486678	1088
11:18:18	5487766	1024
11:18:19	5488790	1048
11:18:20	5489838	1032
11:18:21	5490870	1004
11:18:22	5491874	1036
11:18:23	5492910	1000
11:18:24	5493910	984
11:18:25	5494894	1008
11:18:26	5495902	980
11:18:27	5496882	992
11:18:28	5497874	1008
11:18:29	5498882	980
11:18:30	5499862	1012
11:18:31	5500874	996
11:18:32	5501870	976
11:18:33	5502846	1004
11:18:34	5503850	964
11:18:35	5504814	964
11:18:36	5505778	1008
11:18:37	5506786	1036
11:18:38	5507822	1016
11:18:39	5508838	1020
11:18:40	5509858	1052
11:18:41	5510910	1064
11:18:42	5511974	1036
11:18:44	5513010	1036
11:18:45	5514046	1044
11:18:46	5515090	996
11:18:47	5516086	1028
11:18:48	5517114	1020
11:18:49	5518134	1000
11:18:50	5519134	988
11:18:51	5520122	1008
11:18:52	5521130	980
11:18:53	5522110	988
11:18:54	5523098	980
11:18:55	5524078	988
11:18:56	5525066	1012
11:18:57	5526078	984
11:18:58	5527062	1020
11:18:59	5528082	1000
11:19:00	5529082	1012
11:19:01	5530094	984
11:19:02	5531078	1012
11:19:03	5532090	992
11:19:04	5533082	1024
11:19:05	5534106	1020
11:19:06	5535126	1036
11:19:07	5536162	1032
11:19:08	5537194	1044
11:19:09	5538238	1024
11:19:10	5539262	1044
11:19:11	5540306	1024
11:19:12	5541330	1024
11:19:13	5542354	1020
11:19:14	5543374	1024
11:19:15	5544398	1024
11:19:16	5545422	1012
11:19:17	5546434	1020
11:19:18	5547454	992
11:19:19	5548446	1004
11:19:20	5549450	988
11:19:21	5550438	952
11:19:22	5551390	988
11:19:23	5552378	972
11:19:24	5553350	984
11:19:25	5554334	992
11:19:26	5555326	968
11:19:27	5556294	1012
11:19:28	5557306	1012
11:19:29	5558318	984
11:19:30	5559302	1000
11:19:31	5560302	984
11:19:32	5561286	988
11:19:33	5562274	1008
11:19:34	5563282	1016
11:19:35	5564298	976
11:19:36	5565274	1024
11:19:37	5566298	1020
11:19:38	5567318	1016
11:19:39	5568334	1040
11:19:40	5569374	1028
11:19:41	5570402	1080
11:19:42	5571482	1104
11:19:43	5572586	1116
11:19:44	5573702	1144
11:19:45	5574846	1084
11:19:46	5575930	1112
11:19:48	5577042	1100
11:19:49	5578142	1108
11:19:50	5579250	1108
11:19:51	5580358	1072
11:19:52	5581430	1080
11:19:53	5582510	1016
11:19:54	5583526	1052
11:19:55	5584578	1060
11:19:56	5585638	1028
11:19:57	5586666	1088
11:19:58	5587754	1096
11:19:59	5588850	1080
11:20:00	5589930	1104
11:20:02	5591034	1088
11:20:03	5592122	1084
11:20:04	5593206	1084
11:20:05	5594290	1076
11:20:06	5595366	1116
11:20:07	5596482	1104
11:20:08	5597586	1152
11:20:09	5598738	1108
11:20:10	5599846	1124
11:20:11	5600970	1080
11:20:13	5602050	1108
11:20:14	5603158	1084
11:20:15	5604242	1088
11:20:16	5605330	1076
11:20:17	5606406	1048
11:20:18	5607454	1076
11:20:19	5608530	1064
11:20:20	5609594	1092
11:20:21	5610686	1076
11:20:22	5611762	1064
11:20:23	5612826	1060
11:20:24	5613886	1036
11:20:25	5614922	1048
11:20:26	5615970	1048
11:20:28	5617018	1020
11:20:29	5618038	1068
11:20:30	5619106	1088
11:20:31	5620194	992
11:20:32	5621186	964
11:20:33	5622150	1080
11:20:34	5623230	1164
11:20:35	5624394	1160
11:20:36	5625554	1124
11:20:37	5626678	1080
11:20:38	5627758	1064
11:20:39	5628822	1060
11:20:40	5629882	1044
11:20:41	5630926	1008
11:20:42	5631934	1048
11:20:43	5632982	1076
11:20:45	5634058	1100
11:20:46	5635158	1100
11:20:47	5636258	1080
11:20:48	5637338	1052
11:20:49	5638390	1008
11:20:50	5639398	960
11:20:51	5640358	952
11:20:52	5641310	1004
11:20:53	5642314	1016
11:20:54	5643330	968
11:20:55	5644298	1020
11:20:56	5645318	1032
11:20:57	5646350	1008
11:20:58	5647358	1080
11:20:59	5648438	1112
11:21:00	5649550	1072
11:21:01	5650622	1100
11:21:02	5651722	1140
11:21:03	5652862	1144
11:21:05	5654006	1148
11:21:06	5655154	1108
11:21:07	5656262	1136
11:21:08	5657398	1156
11:21:09	5658554	1128
11:21:10	5659682	1148
11:21:11	5660830	1156
11:21:12	5661986	1116
11:21:14	5663102	1144
11:21:15	5664246	1124
11:21:16	5665370	1068
11:21:17	5666438	1100
11:21:18	5667538	1096
11:21:19	5668634	1072
11:21:20	5669706	1104
11:21:21	5670810	1072
11:21:22	5671882	1088
11:21:23	5672970	1104
11:21:25	5674074	1064
11:21:26	5675138	1104
11:21:27	5676242	1092
11:21:28	5677334	1080
11:21:29	5678414	1116
11:21:30	5679530	1104
11:21:31	5680634	1088
11:21:32	5681722	1124
11:21:33	5682846	1088
11:21:34	5683934	1052
11:21:35	5684986	1076
11:21:37	5686062	1024
11:21:38	5687086	1036
11:21:39	5688122	1064
11:21:40	5689186	1036
11:21:41	5690222	1052
11:21:42	5691274	1028
11:21:43	5692302	1008
11:21:44	5693310	1048
11:21:45	5694358	1028
11:21:46	5695386	1028
11:21:47	5696414	1064
11:21:48	5697478	1056
11:21:49	5698534	1040
11:21:50	5699574	1060
11:21:51	5700634	1032
11:21:52	5701666	1080
11:21:53	5702746	1072
11:21:54	5703818	1120
11:21:55	5704938	1168
11:21:57	5706106	1088
11:21:58	5707194	1104
11:21:59	5708298	1112
11:22:00	5709410	1048
11:22:01	5710458	1060
11:22:02	5711518	1088
11:22:03	5712606	1084
11:22:04	5713690	1124
11:22:05	5714814	1132
11:22:06	5715946	1124
11:22:08	5717070	1124
11:22:09	5718194	1080
11:22:10	5719274	1104
11:22:11	5720378	1068
11:22:12	5721446	1044
11:22:13	5722490	1072
11:22:14	5723562	1052
11:22:15	5724614	1116
11:22:16	5725730	1104
11:22:17	5726834	1092
11:22:18	5727926	1084
11:22:20	5729010	1044
11:22:21	5730054	1072
11:22:22	5731126	1092
11:22:23	5732218	1104
11:22:24	5733322	1044
11:22:25	5734366	1056
11:22:26	5735422	1020
11:22:27	5736442	1020
11:22:28	5737462	1044
11:22:29	5738506	1012
11:22:30	5739518	1048
11:22:31	5740566	1028
11:22:32	5741594	1028
11:22:33	5742622	1056
11:22:34	5743678	1020
11:22:35	5744698	1048
11:22:36	5745746	1024
11:22:37	5746770	1008
11:22:38	5747778	1016
11:22:39	5748794	1012
11:22:40	5749806	1008
11:22:41	5750814	1016
11:22:42	5751830	1004
11:22:43	5752834	972
11:22:44	5753806	1000
11:22:45	5754806	964
11:22:46	5755770	992
11:22:47	5756762	1008
11:22:48	5757770	992
11:22:49	5758762	1016
11:22:50	5759778	984
11:22:51	5760762	968
11:22:52	5761730	1012
11:22:53	5762742	1016
11:22:54	5763758	1012
11:22:55	5764770	1060
11:22:56	5765830	1068
11:22:57	5766898	1088
11:22:58	5767986	1112
11:23:00	5769098	1060
11:23:01	5770158	1084
11:23:02	5771242	1072
11:23:03	5772314	1040
11:23:04	5773354	1032
11:23:05	5774386	1028
11:23:06	5775414	1004
11:23:07	5776418	1020
11:23:08	5777438	1008
11:23:09	5778446	980
11:23:10	5779426	1012
11:23:11	5780438	988
11:23:12	5781426	1016
11:23:13	5782442	1004
11:23:14	5783446	1024
11:23:15	5784470	992
11:23:16	5785462	996
11:23:17	5786458	1020
11:23:18	5787478	996
11:23:19	5788474	1036
11:23:20	5789510	1024
11:23:21	5790534	996
11:23:22	5791530	1048
11:23:23	5792578	1068
11:23:24	5793646	1112
11:23:25	5794758	1108
11:23:26	5795866	1124
11:23:27	5796990	1104
11:23:29	5798094	1068
11:23:30	5799162	1040
11:23:31	5800202	1056
11:23:32	5801258	1048
11:23:33	5802306	1044
11:23:34	5803350	1052
11:23:35	5804402	1020
11:23:36	5805422	1008
11:23:37	5806430	996
11:23:38	5807426	984
11:23:39	5808410	992
11:23:40	5809402	964
11:23:41	5810366	1020
11:23:42	5811386	984
11:23:43	5812370	1032
11:23:44	5813402	996
11:23:45	5814398	996
11:23:46	5815394	940
11:23:47	5816334	960
11:23:48	5817294	912
11:23:49	5818206	948
11:23:50	5819154	916
11:23:51	5820070	956
11:23:52	5821026	932
11:23:52	5821958	936
11:23:53	5822894	924
11:23:54	5823818	920
11:23:55	5824738	936
11:23:56	5825674	940
11:23:57	5826614	944
11:23:58	5827558	952
11:23:59	5828510	948
11:24:00	5829458	924
11:24:01	5830382	912
11:24:02	5831294	928
11:24:03	5832222	904
11:24:04	5833126	904
11:24:05	5834030	932
11:24:05	5834962	928
11:24:06	5835890	972
11:24:07	5836862	952
11:24:08	5837814	1008
11:24:09	5838822	984
11:24:10	5839806	988
11:24:11	5840794	972
11:24:12	5841766	1004
11:24:13	5842770	996
11:24:14	5843766	988
11:24:15	5844754	1012
11:24:16	5845766	1016
11:24:17	5846782	1064
11:24:18	5847846	1044
11:24:19	5848890	1064
11:24:20	5849954	1044
11:24:21	5850998	1068
11:24:23	5852066	1032
11:24:24	5853098	1016
11:24:25	5854114	1032
11:24:26	5855146	1052
11:24:27	5856198	1012
11:24:28	5857210	1024
11:24:29	5858234	1032
11:24:30	5859266	1008
11:24:31	5860274	1036
11:24:32	5861310	1044
11:24:33	5862354	968
11:24:34	5863322	1000
11:24:35	5864322	1004
11:24:36	5865326	988
11:24:37	5866314	956
11:24:38	5867270	980
11:24:39	5868250	968
11:24:40	5869218	936
11:24:41	5870154	916
11:24:42	5871070	920
11:24:42	5871990	944
11:24:43	5872934	912
11:24:44	5873846	984
11:24:45	5874830	1024
11:24:46	5875854	972
11:24:47	5876826	1044
11:24:48	5877870	1064
11:24:49	5878934	1012
11:24:50	5879946	1056
11:24:52	5881002	1060
11:24:53	5882062	1032
11:24:54	5883094	1040
11:24:55	5884134	1020
11:24:56	5885154	996
11:24:57	5886150	1028
11:24:58	5887178	976
11:24:59	5888154	992
11:25:00	5889146	996
11:25:01	5890142	1020
11:25:02	5891162	1072
11:25:03	5892234	1096
11:25:04	5893330	1088
11:25:05	5894418	1124
11:25:06	5895542	1136
11:25:07	5896678	1104
11:25:08	5897782	1148
11:25:09	5898930	1140
11:25:11	5900070	1116
11:25:12	5901186	1124
11:25:13	5902310	1068
11:25:14	5903378	1100
11:25:15	5904478	1128
11:25:16	5905606	1152
11:25:17	5906758	1092
11:25:18	5907850	1132
11:25:19	5908982	1128
11:25:21	5910110	1080
11:25:22	5911190	1076
11:25:23	5912266	1084
11:25:24	5913350	1060
11:25:25	5914410	1044
11:25:26	5915454	1072
11:25:27	5916526	1048
11:25:28	5917574	1052
11:25:29	5918626	1080
11:25:30	5919706	1036
11:25:31	5920742	1040
11:25:32	5921782	1032
11:25:33	5922814	992
11:25:34	5923806	1012
11:25:35	5924818	1004
11:25:36	5925822	956
11:25:37	5926778	932
11:25:38	5927710	1012
11:25:39	5928722	1104
11:25:40	5929826	1128
11:25:41	5930954	1112
11:25:43	5932066	1084
11:25:44	5933150	1012
11:25:45	5934162	1020
11:25:46	5935182	1020
11:25:47	5936202	976
11:25:48	5937178	1008
11:25:49	5938186	996
11:25:50	5939182	1028
11:25:51	5940210	1064
11:25:52	5941274	1084
11:25:53	5942358	1064
11:25:54	5943422	1028
11:25:55	5944450	1048
11:25:56	5945498	1048
11:25:57	5946546	1008
11:25:58	5947554	1008
11:25:59	5948562	1020
11:26:00	5949582	1016
11:26:01	5950598	996
11:26:02	5951594	988
11:26:03	5952582	996
11:26:04	5953578	1000
11:26:05	5954578	992
11:26:06	5955570	1000
11:26:07	5956570	1032
11:26:08	5957602	1032
11:26:09	5958634	1016
11:26:10	5959650	1000
11:26:11	5960650	1016
11:26:12	5961666	988
11:26:13	5962654	984
11:26:14	5963638	928
11:26:15	5964566	928
11:26:16	5965494	912
11:26:17	5966406	904
11:26:18	5967310	944
11:26:19	5968254	952
11:26:20	5969206	992
11:26:21	5970198	968
11:26:22	5971166	988
11:26:23	5972154	996
11:26:24	5973150	1004
11:26:25	5974154	1036
11:26:26	5975190	1012
11:26:27	5976202	1032
11:26:28	5977234	1028
11:26:29	5978262	1036
11:26:30	5979298	1040
11:26:31	5980338	1052
11:26:32	5981390	1000
11:26:33	5982390	1032
11:26:34	5983422	1016
11:26:35	5984438	992
11:26:36	5985430	984
11:26:37	5986414	988
11:26:38	5987402	996
11:26:39	5988398	996
11:26:40	5989394	1000
11:26:41	5990394	1032
11:26:42	5991426	1052
11:26:43	5992478	1080
11:26:44	5993558	1044
11:26:45	5994602	1068
